split,image_path,label_path,issue,detail
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000430.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000430.txt,tiny_bbox_px,line 11: 0 0.728333 0.214876 0.050000 0.082645
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000430.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000430.txt,tiny_bbox_px,line 12: 0 0.698333 0.142562 0.043333 0.070248
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000430.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000430.txt,tiny_bbox_px,line 13: 0 0.768333 0.181818 0.050000 0.082645
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000430.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000430.txt,tiny_bbox_px,line 14: 0 0.815000 0.163223 0.050000 0.078512
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000448.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000448.txt,small_bbox_ratio,line 2: 0 0.016563 0.760000 0.031875 0.073333
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000453.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000453.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000464.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000464.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000476.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000476.txt,tiny_bbox_px,line 2: 0 0.556250 0.285000 0.100000 0.120000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000479.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000479.txt,dark_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000479.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000479.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000481.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000481.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000509.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000509.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000518.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000518.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000522.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000522.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000529.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000529.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000532.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000532.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000534.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000534.txt,small_bbox_ratio,line 5: 0 0.072083 0.240768 0.020833 0.076809
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000534.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000534.txt,small_bbox_ratio,line 7: 0 0.470000 0.376662 0.011667 0.038405
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000534.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000534.txt,tiny_bbox_px,line 7: 0 0.470000 0.376662 0.011667 0.038405
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000538.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000538.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000548.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000548.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000548.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000548.txt,small_bbox_ratio,line 3: 2 0.647461 0.319180 0.023438 0.043924
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000555.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000555.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000556.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000556.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000568.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000568.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000568.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000568.txt,small_bbox_ratio,line 2: 0 0.588322 0.383812 0.018646 0.026110
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000568.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000568.txt,small_bbox_ratio,line 3: 0 0.557655 0.387728 0.014230 0.024804
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000572.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000572.txt,small_bbox_ratio,line 2: 0 0.948333 0.468599 0.023333 0.038647
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000572.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000572.txt,tiny_bbox_px,line 2: 0 0.948333 0.468599 0.023333 0.038647
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000583.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000583.txt,too_bright_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000585.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000585.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000612.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000612.txt,small_bbox_ratio,line 2: 0 0.734863 0.719727 0.018555 0.044922
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000612.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000612.txt,small_bbox_ratio,line 3: 0 0.585938 0.497070 0.015625 0.033203
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000612.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000612.txt,tiny_bbox_px,line 3: 0 0.585938 0.497070 0.015625 0.033203
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000628.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000628.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000650.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000650.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000671.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000671.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000697.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000697.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000701.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000701.txt,too_bright_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000713.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000713.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000732.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000732.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000750.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000750.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000754.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000754.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000763.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000763.txt,too_bright_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,tiny_bbox_px,line 1: 0 0.490789 0.416000 0.039474 0.080000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,small_bbox_ratio,line 2: 0 0.557895 0.514000 0.026316 0.052000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,tiny_bbox_px,line 2: 0 0.557895 0.514000 0.026316 0.052000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,small_bbox_ratio,line 3: 0 0.598684 0.476000 0.028947 0.056000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,tiny_bbox_px,line 3: 0 0.598684 0.476000 0.028947 0.056000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,small_bbox_ratio,line 4: 0 0.640789 0.456000 0.034211 0.064000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,tiny_bbox_px,line 4: 0 0.640789 0.456000 0.034211 0.064000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,tiny_bbox_px,line 5: 0 0.700000 0.402000 0.036842 0.068000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,tiny_bbox_px,line 6: 0 0.356579 0.408000 0.039474 0.080000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,small_bbox_ratio,line 7: 0 0.301316 0.474000 0.034211 0.052000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,tiny_bbox_px,line 7: 0 0.301316 0.474000 0.034211 0.052000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000774.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000774.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000805.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000805.txt,tiny_bbox_px,line 3: 2 0.184641 0.411111 0.055556 0.046465
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000810.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000810.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000811.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000811.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000818.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000818.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000819.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000819.txt,small_bbox_ratio,line 4: 0 0.826397 0.706677 0.009749 0.024006
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000819.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000819.txt,small_bbox_ratio,line 5: 0 0.786089 0.695424 0.010124 0.024006
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000819.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000819.txt,small_bbox_ratio,line 6: 0 0.068429 0.453863 0.017623 0.030008
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000832.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000832.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000841.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000841.txt,tiny_bbox_px,line 1: 0 0.083696 0.691120 0.036957 0.069498
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000854.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000854.txt,too_bright_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000865.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000865.txt,small_bbox_ratio,line 2: 0 0.693617 0.543617 0.034043 0.053191
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000865.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000865.txt,small_bbox_ratio,line 5: 0 0.235461 0.477660 0.034043 0.061702
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000865.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000865.txt,small_bbox_ratio,line 6: 0 0.070213 0.485106 0.024113 0.042553
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000865.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000865.txt,tiny_bbox_px,line 6: 0 0.070213 0.485106 0.024113 0.042553
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000870.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000870.txt,small_bbox_ratio,line 2: 0 0.950781 0.716667 0.010937 0.019444
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000870.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000870.txt,tiny_bbox_px,line 2: 0 0.950781 0.716667 0.010937 0.019444
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000871.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000871.txt,small_bbox_ratio,line 1: 0 0.385333 0.301849 0.032000 0.053973
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000878.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000878.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000894.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000894.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000932.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000932.txt,too_bright_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000943.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000943.txt,small_bbox_ratio,line 1: 0 0.553906 0.624537 0.033854 0.063889
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000943.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000943.txt,small_bbox_ratio,line 3: 0 0.297656 0.685185 0.033854 0.070370
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000943.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000943.txt,small_bbox_ratio,line 4: 0 0.432812 0.130093 0.032292 0.060185
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000947.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000947.txt,too_bright_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000952.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000952.txt,small_bbox_ratio,line 2: 2 0.287975 0.286797 0.037975 0.028139
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000952.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000952.txt,tiny_bbox_px,line 2: 2 0.287975 0.286797 0.037975 0.028139
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000975.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000975.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000996.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000996.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001000.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001000.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001007.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001007.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001021.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001021.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001024.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001024.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001044.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001044.txt,dark_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001049.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001049.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001051.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001051.txt,small_bbox_ratio,line 2: 0 0.786333 0.546500 0.024667 0.041000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001055.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001055.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001077.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001077.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001086.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001086.txt,small_bbox_ratio,line 3: 0 0.266538 0.331067 0.023846 0.034519
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001106.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001106.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001108.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001108.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 2: 0 0.053774 0.436316 0.016981 0.026989
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 3: 0 0.256289 0.442945 0.010692 0.018466
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 4: 0 0.746698 0.441761 0.008491 0.015152
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 5: 0 0.819969 0.228456 0.006604 0.008996
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,tiny_bbox_px,line 5: 0 0.819969 0.228456 0.006604 0.008996
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 6: 0 0.707075 0.179451 0.004717 0.009470
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,tiny_bbox_px,line 6: 0 0.707075 0.179451 0.004717 0.009470
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 7: 0 0.702358 0.188210 0.004717 0.008049
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,tiny_bbox_px,line 7: 0 0.702358 0.188210 0.004717 0.008049
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 8: 0 0.691981 0.177557 0.005346 0.007576
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,tiny_bbox_px,line 8: 0 0.691981 0.177557 0.005346 0.007576
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 9: 0 0.677830 0.185369 0.005346 0.009943
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,tiny_bbox_px,line 9: 0 0.677830 0.185369 0.005346 0.009943
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 10: 0 0.659119 0.176610 0.005660 0.011364
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 11: 0 0.649686 0.181581 0.006289 0.009943
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,small_bbox_ratio,line 12: 0 0.072799 0.253551 0.005346 0.008996
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001117.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001117.txt,tiny_bbox_px,line 12: 0 0.072799 0.253551 0.005346 0.008996
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001118.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001118.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001119.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001119.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001177.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001177.txt,small_bbox_ratio,line 3: 0 0.126923 0.165753 0.016923 0.030137
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001177.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001177.txt,tiny_bbox_px,line 3: 0 0.126923 0.165753 0.016923 0.030137
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001192.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001192.txt,blurry_image,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001199.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001199.txt,small_bbox_ratio,line 3: 0 0.240208 0.135227 0.022083 0.029545
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001199.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001199.txt,small_bbox_ratio,line 4: 0 0.273750 0.418182 0.017500 0.037879
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001209.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001209.txt,small_bbox_ratio,line 2: 0 0.323810 0.856000 0.048980 0.036000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001209.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001209.txt,small_bbox_ratio,line 3: 0 0.648980 0.823000 0.046259 0.038000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001228.txt,small_bbox_ratio,line 4: 0 0.628333 0.655000 0.026667 0.070000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001228.txt,small_bbox_ratio,line 5: 0 0.598333 0.662500 0.025000 0.061667
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001228.txt,small_bbox_ratio,line 6: 0 0.663333 0.658333 0.016667 0.070000
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001228.txt,small_bbox_ratio,line 7: 0 0.762083 0.643333 0.012500 0.036667
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001228.txt,tiny_bbox_px,line 7: 0 0.762083 0.643333 0.012500 0.036667
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001228.txt,small_bbox_ratio,line 9: 0 0.984167 0.610833 0.028333 0.085000
