split,image_path,label_path,width,height,brightness,contrast,blur_var,file_size_kb,label_obj_count,issues
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001228.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001228.txt,1200,600,135.24049027777778,54.40855828471391,1461.0549149391184,194.0888671875,14,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001229.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001229.txt,300,195,201.67851282051282,54.0679097805554,1946.598652061071,16.16796875,9,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001230.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001230.txt,300,223,151.95313901345293,69.69891397168477,714.9887358842706,17.892578125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001232.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001232.txt,720,720,180.77110339506171,72.60730167217456,1259.7634519793662,82.0517578125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001233.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001233.txt,1400,1400,121.63902602040817,38.39318894322906,165.04684132446872,272.7138671875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001234.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001234.txt,480,477,193.14378494060097,82.58311939657611,2565.7824520609797,84.642578125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001236.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001236.txt,1600,1200,153.294909375,61.82248933644698,78.8029973682289,266.5517578125,4,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001240.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001240.txt,750,1021,141.49072804440092,73.61516420248039,490.5605625876376,241.9833984375,46,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001241.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001241.txt,960,580,130.24246228448277,53.22695546509445,130.0065391002742,72.23828125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001244.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001244.txt,1000,676,198.68556213017752,57.738772917917146,301.3774548491912,88.6142578125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001245.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001245.txt,800,447,153.96861856823267,49.70865529745002,182.34932304848004,95.919921875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001247.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001247.txt,945,450,155.7265467372134,78.06367171975309,758.5179404291351,51.1806640625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001248.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001248.txt,514,386,196.22206709542147,55.19478327222454,938.9513718963225,38.861328125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001253.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001253.txt,600,600,97.14259444444444,51.732324778849595,761.268133746636,68.1796875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001256.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001256.txt,1600,1067,202.79975925492033,62.00025976885775,531.8265390385027,233.1630859375,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001257.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001257.txt,270,384,98.29741512345679,88.64931048079951,554.3655862229075,29.701171875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001258.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001258.txt,700,467,151.17562863260937,45.98350112393993,1092.9248012695807,73.5322265625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001259.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001259.txt,497,274,138.60583207272833,51.37371460994099,1326.1764002280759,54.759765625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001260.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001260.txt,1536,480,123.96939290364584,48.412930311284185,554.8217737898984,99.0693359375,9,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001265.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001265.txt,4551,3413,187.52762174536167,70.35147990392284,10.986884198047816,845.4189453125,2,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001266.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001266.txt,1200,800,182.81330729166666,54.56435312258733,95.92856267516926,90.443359375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001267.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001267.txt,800,668,125.89999251497007,74.12014762379505,279.67314127701275,87.7802734375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001269.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001269.txt,764,451,140.99337423526543,70.67553699976071,936.4116612384947,301.75390625,17,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001270.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001270.txt,1024,682,173.8144058719758,67.596241986969,423.3211629378906,93.25,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001271.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001271.txt,1024,576,184.83756001790366,58.05418969977535,177.37398588739015,87.9970703125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001272.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001272.txt,1000,653,193.7967029096478,42.44273060441461,987.007171583855,85.314453125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001273.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001273.txt,693,394,143.0540246555475,67.69621737171582,506.4020184889486,92.080078125,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001274.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001274.txt,1200,630,108.40455820105821,74.1483778350552,1338.4135211420733,199.7373046875,18,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001276.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001276.txt,1000,303,50.9916699669967,58.26692633855512,550.3379321624242,76.9697265625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001278.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001278.txt,300,222,144.50626126126127,82.94561765790034,652.283330914473,14.296875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001279.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001279.txt,500,368,189.6446847826087,46.7165984383497,688.0209891285444,28.4931640625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001283.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001283.txt,500,333,131.95186186186186,61.096419635572595,1543.831649270027,89.267578125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001284.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001284.txt,380,254,219.2270513883133,76.3012016228789,379.80067378334206,13.28125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001285.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001285.txt,598,373,94.97294825468272,55.6041588718137,252.07920975730917,25.58984375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001290.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001290.txt,1024,256,177.29917907714844,66.71239295277825,121.5092988871038,40.4619140625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001291.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001291.txt,1222,464,172.74093663581465,57.50222296482654,163.21790887913647,90.6201171875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001295.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001295.txt,250,250,151.66856,57.37816028150864,1130.394157284096,12.5869140625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001296.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001296.txt,600,401,113.68217373233583,72.34899297110444,2974.9885177382807,64.2265625,10,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001298.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001298.txt,1000,600,211.27189833333333,64.42780964465317,557.0900215873306,102.607421875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001299.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001299.txt,500,222,120.34403603603603,42.27384882319989,912.4554918197388,135.380859375,9,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001303.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001303.txt,380,250,130.61485263157894,59.26121602020364,2827.1426017700837,55.35546875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001305.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001305.txt,1280,868,125.11013014832949,53.88863163516674,205.2213060067584,121.673828125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001309.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001309.txt,3112,3112,169.74521216486806,70.29707152942197,818.6006412841764,1938.58203125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001310.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001310.txt,350,197,207.20277012327773,66.00245797132582,631.4648072320695,10.525390625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001313.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001313.txt,280,457,103.54285714285714,75.47082249095702,2211.7249720628643,60.5537109375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001314.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001314.txt,3318,2212,159.2346991913253,79.58863060414721,30.673994237353856,1048.5126953125,2,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001317.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001317.txt,1450,539,193.3616416096219,58.58667433094542,4.24408034579526,219.0048828125,1,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001318.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001318.txt,1600,1158,234.0664642702936,61.50573594791445,315.9594246545757,105.3408203125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001321.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001321.txt,852,480,80.95861942488263,60.63198811968161,91.81675691725613,35.04296875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001323.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001323.txt,1920,1285,194.34778939688715,56.75478605135855,207.42413908906647,365.140625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001325.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001325.txt,1000,997,123.20327783350051,80.89723587167656,1658.1623189568706,348.6396484375,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001326.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001326.txt,500,333,131.95186186186186,61.096419635572595,1543.831649270027,89.267578125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001327.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001327.txt,350,207,139.824044168392,60.64719319901326,1033.4047912143308,64.0849609375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001330.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001330.txt,700,440,191.2976655844156,30.557072044473493,398.49292420627427,39.53515625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001334.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001334.txt,2000,1125,217.82301866666666,56.71228620907521,120.11724799942401,174.314453125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001335.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001335.txt,1024,768,140.40448379516602,60.85717693209842,1501.1591283653916,155.3330078125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001336.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001336.txt,480,375,170.42732777777778,68.86678710306215,95.05497227527776,45.908203125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001337.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001337.txt,1000,1000,150.177899,57.16709673221127,424.30242339127904,269.703125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001339.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001339.txt,1300,987,213.103641960876,69.37770951567356,796.7194042402289,162.404296875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001342.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001342.txt,452,254,152.7052470211135,88.11352159493447,1234.2802563008604,23.3271484375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001345.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001345.txt,1200,808,176.4718162128713,60.12069669681816,285.42939575815075,97.4208984375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001351.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001351.txt,870,490,158.40178981937603,58.01219413531405,600.798090341866,109.9541015625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001352.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001352.txt,620,426,164.4902922913827,63.702808603221044,578.5118020817428,54.642578125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001357.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001357.txt,1140,760,138.50727262234534,66.57515667290721,106.56081194810422,130.7890625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001359.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001359.txt,340,507,153.28819468615848,70.86390381079173,458.3639055823859,49.93359375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001360.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001360.txt,696,446,189.9189055976496,62.808079904918955,374.2154088379783,50.931640625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001361.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001361.txt,800,533,119.72421904315198,56.05996035946262,1306.2537103678558,435.587890625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001362.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001362.txt,960,540,215.27956597222223,60.43503561660184,238.2030124483215,93.615234375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001363.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001363.txt,2000,1312,99.55090891768293,64.13912351795797,52.20437338724857,1490.2109375,6,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001364.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001364.txt,1478,990,164.56455078525443,80.52961882393677,140.83610734218496,233.095703125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001365.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001365.txt,2563,2563,156.91964127095136,66.55806937193314,357.98003707927325,1061.7734375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001369.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001369.txt,600,414,115.74061191626409,70.09194925865654,550.9927872470608,190.83203125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001370.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001370.txt,1000,667,82.06289955022488,40.28911267881677,882.3640290815101,194.923828125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001372.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001372.txt,1000,665,81.14065112781955,59.1598062128088,138.1259803853242,97.98828125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001374.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001374.txt,635,300,164.53588976377952,58.02877273742319,650.9073009024738,59.28125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001379.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001379.txt,347,500,174.8431354466859,44.90788273550458,1378.9818045888264,103.0478515625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001381.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001381.txt,439,205,158.78578809933884,60.05243040926295,2009.6087671506443,31.35546875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001382.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001382.txt,333,500,162.11545945945946,66.57864293800327,5462.284585460236,169.2431640625,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001387.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001387.txt,353,499,117.43333692881514,59.998828399217984,932.586562423648,25.03125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001388.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001388.txt,1178,530,131.5454944421309,39.09557616293254,294.7220636824347,167.357421875,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001389.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001389.txt,620,479,138.62791433766583,42.53200636809675,1240.2400834608654,87.685546875,5,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001390.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001390.txt,600,600,111.021425,66.90042152047536,266.060056098696,91.14453125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001392.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001392.txt,600,400,172.86585833333334,65.8339007637988,780.0608670193749,50.1416015625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001394.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001394.txt,1400,1081,207.2477289546716,68.04537487783998,672.9285887585183,223.55078125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001395.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001395.txt,1440,340,142.43047385620915,77.95512743706745,151.55371387923964,222.279296875,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001396.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001396.txt,623,416,185.11534217187307,57.44367459952956,210.33200852032496,67.484375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001397.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001397.txt,800,533,211.26447232645404,35.517020483385025,74.9880213974318,45.4189453125,1,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001398.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001398.txt,960,1011,48.80624278766897,45.911218249953244,261.0037107970522,97.111328125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001399.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001399.txt,1000,666,164.42651651651653,62.32432775175275,614.9900432402651,107.8095703125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001401.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001401.txt,410,200,112.5604756097561,48.36339819369817,318.5046623781975,48.9013671875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001404.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001404.txt,1280,720,128.47632161458333,55.37915604984223,612.0090123900943,317.2177734375,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001407.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001407.txt,324,316,142.2201320518831,49.946720879437535,497.12359212208037,26.9580078125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001408.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001408.txt,1280,853,153.97263426875733,65.1273158220817,165.7793266412359,252.9453125,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001409.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001409.txt,232,280,149.3995843596059,74.38609972296025,2251.0503843507718,13.2265625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001411.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001411.txt,400,400,202.2337625,54.73083195226,286.16875907027344,24.068359375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001412.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001412.txt,837,474,123.8883318462058,43.982690731691065,256.6487024136005,62.5830078125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001413.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001413.txt,602,450,204.22608711701736,52.71657758307128,994.8389965809251,55.4921875,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001414.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001414.txt,1200,627,134.9284356725146,75.67360094937933,544.2946231077934,78.458984375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001416.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001416.txt,550,367,150.18637602179837,64.28481228213768,749.0602375499751,44.3583984375,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001417.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001417.txt,300,237,149.13457102672294,60.20264467033002,2337.8929531702934,45.3369140625,4,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001419.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001419.txt,430,265,158.88780166739798,50.361201037556015,380.69951848190965,28.6767578125,2,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001422.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001422.txt,528,359,209.29088587828141,55.40870812357228,350.3019797942276,61.474609375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001424.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001424.txt,385,206,187.736426680116,57.28179553202172,662.2295236561606,19.8310546875,7,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001427.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001427.txt,800,400,211.20285625,78.18717527500513,964.1585767343751,45.6259765625,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001428.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001428.txt,356,187,128.8881962386589,58.024943908269,1370.8640474162971,15.470703125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001429.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001429.txt,450,300,174.41026666666667,48.2165465486671,551.3987705676817,28.9375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001430.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001430.txt,800,533,127.37800422138837,66.2419492081966,880.9677305741994,84.150390625,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001431.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001431.txt,750,500,128.691664,60.731912835552194,362.19069426560003,69.66015625,8,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001434.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001434.txt,768,492,173.97401126355012,63.003375551947414,756.4947156023131,85.193359375,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001435.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001435.txt,2121,1414,190.60591998783633,54.32816968337594,333.71590268603853,142.412109375,7,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001437.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001437.txt,1385,1300,227.43708414329353,70.02364107074771,516.2103187763216,112.392578125,1,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001438.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001438.txt,1280,853,119.72368020955452,59.74669987100555,58.949646457606434,96.1748046875,1,blurry_image
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001445.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001445.txt,480,360,122.46965856481482,68.20395284539761,3194.0096055362656,48.7607421875,3,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_001446.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_001446.txt,674,266,199.88538296780527,58.174059514720355,314.49104296685226,22.5205078125,1,
